X,Y,DATEEND,TIMESTART,TIMEEND,ADDRESS,CODE_DEFINED,LAT,LONG,CRIME_WEIGHT
-8477729.51727572,5320034.70045819,2023/08/15 04:00:00+00,1905,1905,400 W  GENESEE ST     ,CRIMINAL MISCHIEF,43.0529490000001,-76.15674,20
-8478163.83026905,5314458.83561301,2023/07/21 04:00:00+00,2052,2052,300 VALLEY DR     ,SIMPLE ASSAULT,43.0163370000001,-76.1606414999999,42
-8478193.38559386,5320735.34549533,2023/08/04 04:00:00+00,613,613,400 W  DIVISION ST     ,CRIMINAL MISCHIEF,43.0575480000001,-76.160907,5
-8476201.57121462,5320346.27976116,2023/04/17 04:00:00+00,1837,820,700 JAMES ST     ,CRIMINAL MISCHIEF,43.054994234,-76.143014227,294
-8475985.25217448,5319155.88341683,2023/08/27 04:00:00+00,2210,704,700 E  GENESEE ST     ,CRIMINAL MISCHIEF,43.04718,-76.141071,35
-8478554.56179306,5318379.960791,2023/08/16 04:00:00+00,901,901,600 OSWEGO ST     ,SIMPLE ASSAULT,43.042086,-76.1641515009999,37
-8475558.72675877,5323003.45192533,2023/04/01 04:00:00+00,1248,1400,1500 GRANT BLVD   ,SIMPLE ASSAULT,43.0724333750001,-76.137239457,22
-8476063.89939473,5322731.99218956,2023/08/04 04:00:00+00,700,1045,1300 HIGHLAND ST     ,STOLEN PROPERTY,43.0706520000001,-76.1417775,30
-8475438.52497449,5321612.8164081,2023/04/16 04:00:00+00,1907,1948,300 PARK ST     ,SIMPLE ASSAULT,43.06330719,-76.136159666,85
-8478989.37561278,5320197.85967756,2023/08/27 04:00:00+00,600,729,900 W  GENESEE ST     ,CRIMINAL MISCHIEF,43.05402,-76.1680575,35
-8476673.14974333,5315616.18556417,2023/03/26 04:00:00+00,2308,2308,100 FAGE AVE    ,OFFN AGAINST FAMILY,43.0239381370001,-76.147250489,112
-8475902.59756389,5318281.26147181,2023/08/16 04:00:00+00,1100,1100,300 RENWICK AVE    ,SIMPLE ASSAULT,43.041438,-76.1403285009999,37
-8475422.64903399,5315291.62091939,2023/04/01 04:00:00+00,1532,1532,100 RONEY LN     ,CRIMINAL MISCHIEF,43.021806586,-76.13601705,127
-8477088.31700875,5319361.52742244,2023/08/04 04:00:00+00,1650,1650,300 S  WARREN ST     ,ALL OTHER OFFENSES,43.04853,-76.1509799999999,31
-8475640.75619911,5320383.9359619,2023/04/17 04:00:00+00,903,903,300 GREEN ST     ,CRIMINAL MISCHIEF,43.055241408,-76.13797634,52
-8475991.7643647,5318284.00310549,2023/08/27 04:00:00+00,1245,952,100 FRISBIE CT     ,CRIMINAL MISCHIEF,43.041456,-76.1411295,115
-8477395.8926505,5319260.07581403,2023/07/22 04:00:00+00,218,218,400 S  CLINTON ST     ,ALL OTHER OFFENSES,43.0478640000001,-76.153742999,90
-8470263.54177852,5318438.90671494,2023/08/16 04:00:00+00,318,1621,200 W  GENESEE ST     ,CRIMINAL MISCHIEF,43.042473,-76.0896720009999,15
-8469837.74461491,5318558.17053548,2023/07/25 04:00:00+00,1748,1748,100 GIFFORD ST     ,ALL OTHER OFFENSES,43.043256,-76.0858469999999,100
-8480678.03662837,5319990.82619624,2023/08/04 04:00:00+00,1953,1953,1800 E  FAYETTE ST     ,POSSESSION/USE DRUG,43.0526610000001,-76.183227,92
-8480056.56707322,5319645.21070265,2023/04/17 04:00:00+00,1021,1021,200 LAKEVIEW AVE    ,SIMPLE ASSAULT,43.050392259,-76.177644244,55
-8472352.45191194,5322755.30720624,2023/08/28 04:00:00+00,622,622,200 ASHDALE AVE    ,POSSESSION/USE DRUG,43.0708050000001,-76.108437,15
-8475855.00837026,5324056.92604933,2023/07/22 04:00:00+00,224,224,200 HARDING ST     ,SIMPLE ASSAULT,43.079346,-76.139901,10
-8477443.98289316,5319085.96548592,2023/08/16 04:00:00+00,1311,1930,500 S  CLINTON ST     ,ALL OTHER OFFENSES,43.046721,-76.1541750009999,192
-8479659.39271105,5317456.1451807,2023/04/01 04:00:00+00,1936,1936,300 ROWLAND ST     ,POSSESSION/USE DRUG,43.036020518,-76.174076366,50
-8473361.34045699,5321770.64129562,2023/08/04 04:00:00+00,2245,635,400 MELROSE AVE    ,CRIMINAL MISCHIEF,43.0643430000001,-76.1174999999999,5
-8473635.1792799,5321415.45882882,2023/04/17 04:00:00+00,1034,1034,200 MARIPOSA ST     ,CRIMINAL MISCHIEF,43.0620119010001,-76.119959936,5
-8478163.83026905,5314458.83561301,2023/08/28 04:00:00+00,1730,817,300 VALLEY DR     ,CRIMINAL MISCHIEF,43.0163370000001,-76.1606414999999,42
-8473433.43184979,5322751.15987196,2023/03/26 04:00:00+00,2301,2301,100 VILLAGE DRIVE EXT    ,SIMPLE ASSAULT,43.070777784,-76.118147608,15
-8477210.04487194,5321030.15314467,2023/08/16 04:00:00+00,1520,1520,600 N  SALINA ST     ,SIMPLE ASSAULT,43.0594830000001,-76.1520735,34
-8477726.19505684,5315639.09286879,2023/04/01 04:00:00+00,1845,1845,100 E  BISSELL ST     ,CRIMINAL MISCHIEF,43.0240885760001,-76.156710156,20
-8478163.83026905,5314458.83561301,2023/08/05 04:00:00+00,328,328,300 VALLEY DR     ,SIMPLE ASSAULT,43.0163370000001,-76.1606414999999,42
-8476249.5039402,5323061.34703503,2023/04/17 04:00:00+00,1409,1409,2100 GRANT BLVD   ,POSSESSION/USE DANGEROUS WEAPONS,43.0728132880001,-76.143444814,15
-8477443.98289316,5319085.96548592,2023/08/28 04:00:00+00,915,928,500 S  CLINTON ST     ,SIMPLE ASSAULT,43.046721,-76.1541750009999,192
-8474855.13681527,5312632.4625316,2023/07/22 04:00:00+00,1030,1030,900 E  BRIGHTON AVE    ,SIMPLE ASSAULT,43.0043400000001,-76.1309190009999,30
-8477029.20635915,5322659.30456998,2023/08/16 04:00:00+00,1745,1745,800 FIRST NORTH ST     ,SIMPLE ASSAULT,43.0701750000001,-76.150449,95
-8476989.8683888,5315916.69767147,2023/04/01 04:00:00+00,2241,2320,100 MARK AVE    ,SIMPLE ASSAULT,43.025911659,-76.1500956209999,5
-8476281.80740928,5320496.76379018,2023/08/05 04:00:00+00,817,817,500 CATHERINE ST     ,OFFN AGAINST FAMILY,43.055982,-76.143735001,124
-8477395.8926505,5319260.07581403,2023/07/30 04:00:00+00,11,11,400 S  CLINTON ST     ,ALL OTHER OFFENSES,43.0478640000001,-76.153742999,90
-8479620.05618786,5322321.931704,2023/08/27 04:00:00+00,1700,920,1 DESTINY USA DR,CRIMINAL MISCHIEF,43.067961,-76.1737229999999,1405
-8477085.23924747,5318475.64087567,2023/03/26 04:00:00+00,2320,2325,700 S  WARREN ST     ,SIMPLE ASSAULT,43.0427141710001,-76.1509523519999,30
-8476738.16143914,5315782.59678606,2023/08/16 04:00:00+00,1812,1812,300 W  COLVIN ST     ,SIMPLE ASSAULT,43.0250310000001,-76.1478344989999,40
-8482109.79240803,5320262.23751372,2023/04/01 04:00:00+00,2244,2244,900 AVERY AVE    ,SIMPLE ASSAULT,43.0544425800001,-76.1960886809999,40
-8479345.04138586,5320192.37528778,2023/08/05 04:00:00+00,930,930,1000 W  GENESEE ST     ,OFFN AGAINST FAMILY,43.0539840000001,-76.1712525,214
-8472548.81938238,5322404.21664522,2023/08/28 04:00:00+00,1430,1430,100 WOODBINE AVE    ,SIMPLE ASSAULT,43.068501,-76.110200999,25
-8478613.17139364,5323096.81029663,2023/08/16 04:00:00+00,1957,1957,300 HIAWATHA BLVD E ,POSSESSION/USE DANGEROUS WEAPONS,43.073046,-76.164678,25
-8477551.68873064,5316186.46393985,2023/04/17 04:00:00+00,2107,2107,400 KIRK AVE    ,POSSESSION/USE DANGEROUS WEAPONS,43.027683213,-76.1551425389999,25
-8481204.02122236,5318955.72759776,2023/07/22 04:00:00+00,1801,1801,600 TOMPKINS ST     ,SIMPLE ASSAULT,43.045866,-76.1879519999999,15
-8481108.34212003,5316859.83272211,2023/08/05 04:00:00+00,1548,1548,2000 BELLEVUE AVE    ,SIMPLE ASSAULT,43.0321050000001,-76.1870924999999,10
-8477384.62199734,5319378.88703025,2023/04/01 04:00:00+00,2122,2030,300 S  CLINTON ST     ,SIMPLE ASSAULT,43.04864396,-76.153641753,66
-8479620.05618786,5322321.931704,2023/07/22 04:00:00+00,1209,1209,1 DESTINY USA DR,OFFN AGAINST FAMILY,43.067961,-76.1737229999999,1405
-8477419.24781362,5316757.39235437,2023/04/17 04:00:00+00,1900,1900,400 CORTLAND AVE    ,POSSESSION/USE DANGEROUS WEAPONS,43.031432329,-76.1539528019999,40
-8476977.10883745,5315178.24777937,2023/08/05 04:00:00+00,1624,1625,200 FOREST AVE    ,CRIMINAL MISCHIEF,43.021062,-76.149981,20
-8473266.66323007,5322855.42529236,2023/08/29 04:00:00+00,4,4,300 VILLAGE DR     ,CRIMINAL MISCHIEF,43.0714620000001,-76.1166494999999,52
-8476189.13382187,5318142.81001696,2023/08/16 04:00:00+00,2101,2101,100 STEWART CT     ,ALL OTHER OFFENSES,43.040529,-76.1429024999999,52
-8475550.63494498,5315835.05822413,2023/04/02 04:00:00+00,29,100,200 MOORE AVE    ,CRIMINAL MISCHIEF,43.025375523,-76.1371667669999,55
-8476205.00775862,5315112.31839196,2023/03/16 04:00:00+00,1604,1609,2800 S  SALINA ST     ,POSSESSION/USE DANGEROUS WEAPONS,43.020629,-76.143045098,50
-8473510.29873742,5319566.41809293,2023/04/17 04:00:00+00,1916,1916,1800 ERIE BLVD E ,OFFN AGAINST FAMILY,43.0498750250001,-76.118838115,100
-8476281.80740928,5320496.76379018,2023/08/05 04:00:00+00,1803,1803,500 CATHERINE ST     ,POSSESSION/USE DRUG,43.055982,-76.143735001,124
-8479620.05618786,5322321.931704,2023/08/28 04:00:00+00,1415,1415,1 DESTINY USA DR,OFFN AGAINST FAMILY,43.067961,-76.1737229999999,1405
-8473709.49205313,5318650.01842329,2023/08/16 04:00:00+00,2126,2126,200 HAWTHORNE ST     ,CRIMINAL MISCHIEF,43.0438590000001,-76.120627499,15
-8472897.88324174,5322417.64546406,2023/04/02 04:00:00+00,140,150,100 NORTH AVE    ,SIMPLE ASSAULT,43.0685891270001,-76.113336693,5
-8476628.77857354,5316336.11167078,2023/03/27 04:00:00+00,1241,1241,1800 S  SALINA ST     ,SIMPLE ASSAULT,43.0286659270001,-76.146851896,25
-8472595.69924822,5322731.60269213,2023/04/18 04:00:00+00,1419,1419,300 LILLIAN AVE    ,CRIMINAL MISCHIEF,43.070649444,-76.110622128,20
-8476278.80167171,5321571.80074955,2023/08/05 04:00:00+00,2141,2141,900 BUTTERNUT ST     ,ALL OTHER OFFENSES,43.0630380000001,-76.1437079999999,13
-8479761.32062168,5317161.37138161,2023/08/29 04:00:00+00,830,900,1300 W  ONONDAGA ST     ,SIMPLE ASSAULT,43.0340850000001,-76.174992,30
-8478127.76275404,5323258.65146365,2023/08/16 04:00:00+00,2132,2332,1500 FIRST NORTH ST     ,CRIMINAL MISCHIEF,43.0741080000001,-76.1603175,30
-8476068.74836043,5314726.60501133,2023/04/02 04:00:00+00,22,100,100 W  NEWELL ST     ,POSSESSION/USE DANGEROUS WEAPONS,43.0180957150001,-76.1418210589999,40
-8477382.0499605,5318739.12727371,2023/03/27 04:00:00+00,1327,1327,100 DICKERSON ST     ,ALL OTHER OFFENSES,43.044444012,-76.153618648,320
-8477878.97738441,5324057.68640869,2023/04/17 04:00:00+00,2142,2142,1000 WOLF ST     ,SIMPLE ASSAULT,43.079350989,-76.158082623,20
-8477528.64125459,5321606.08330035,2023/08/05 04:00:00+00,2115,2115,900 S  SALINA ST     ,OFFN AGAINST FAMILY,43.0632630000001,-76.1549355,15
-8478740.91062065,5317318.99773464,2023/08/29 04:00:00+00,1619,1619,100 FITCH ST     ,CRIMINAL MISCHIEF,43.0351200000001,-76.165825501,15
-8476769.7206261,5319449.27024237,2023/08/16 04:00:00+00,1200,1630,300 E  WASHINGTON ST     ,CRIMINAL MISCHIEF,43.0491060000001,-76.148118,237
-8476615.61615695,5322576.4124209,2023/04/02 04:00:00+00,207,207,200 CRAIG ST     ,SIMPLE ASSAULT,43.06963103,-76.146733656,25
-8478613.17139364,5323096.81029663,2023/07/22 04:00:00+00,2100,900,300 HIAWATHA BLVD W ,CRIMINAL MISCHIEF,43.073046,-76.164678,30
-8476795.26844924,5314110.79702479,2023/07/30 04:00:00+00,56,56,300 W  OSTRANDER AVE    ,SIMPLE ASSAULT,43.0140510000001,-76.1483474999999,45
-8478208.41372512,5318714.44956993,2023/08/06 04:00:00+00,1439,1439,400 FABIUS ST     ,SIMPLE ASSAULT,43.0442820000001,-76.161042,25
-8478715.36257487,5317734.32163876,2023/08/29 04:00:00+00,1522,1522,300 KELLOGG ST     ,POSSESSION/USE DRUG,43.0378470000001,-76.1655959989999,37
-8473266.66323007,5322855.42529236,2023/08/16 04:00:00+00,555,555,300 VILLAGE DR     ,CRIMINAL MISCHIEF,43.0714620000001,-76.1166494999999,52
-8479699.91523209,5317314.01700579,2023/04/02 04:00:00+00,1806,1807,400 ELLIOTT ST     ,OFFN AGAINST FAMILY,43.035087296,-76.174440386,50
-8477642.35400311,5321881.71958129,2023/07/22 04:00:00+00,1500,300,300 W  KIRKPATRICK ST     ,OFFN AGAINST FAMILY,43.065072,-76.155956999,25
-8477643.06700446,5317514.97486003,2023/04/18 04:00:00+00,1620,1620,500 TALLMAN ST     ,SIMPLE ASSAULT,43.036406793,-76.155963404,40
-8476328.89544256,5318090.71990164,2023/08/06 04:00:00+00,1150,1158,1100 S  MCBRIDE ST     ,POSSESSION/USE DANGEROUS WEAPONS,43.0401870000001,-76.1441579999999,102
-8477231.08414438,5318644.53494196,2023/08/29 04:00:00+00,1340,1340,500 S  SALINA ST     ,SIMPLE ASSAULT,43.043823,-76.152262499,254
-8477751.0575972,5312129.6902515,2023/08/16 04:00:00+00,630,630,100 MARIS DR     ,CRIMINAL MISCHIEF,43.0010370000001,-76.1569335,15
-8478424.46660035,5317986.53719125,2023/04/02 04:00:00+00,2046,2046,200 CONGRESS AVE    ,POSSESSION/USE DANGEROUS WEAPONS,43.039502978,-76.162982836,10
-8478633.51180232,5317039.24842298,2023/03/27 04:00:00+00,1645,1645,800 BELLEVUE AVE    ,SIMPLE ASSAULT,43.0332831090001,-76.164860721,20
-8471794.9082423,5319405.39872941,2023/07/30 04:00:00+00,206,206,100 W  FAYETTE ST     ,ALL OTHER OFFENSES,43.048818,-76.1034284999999,80
-8477984.49456939,5322710.04869763,2023/08/06 04:00:00+00,1607,1607,1000 CARBON ST     ,SIMPLE ASSAULT,43.0705080000001,-76.1590305,35
-8477103.34514001,5322919.88544999,2023/08/06 04:00:00+00,1953,1953,900 KIRKPATRICK ST     ,SIMPLE ASSAULT,43.0718850000001,-76.1511149999999,10
-8475958.20153822,5321102.82808764,2023/08/17 04:00:00+00,2320,100,400 HIGHLAND ST     ,OFFN AGAINST FAMILY,43.05996,-76.1408279999999,15
-8476464.14862388,5319915.4177899,2023/08/29 04:00:00+00,1700,1936,200 BURNET AVE    ,CRIMINAL MISCHIEF,43.0521660000001,-76.1453729999999,15
-8474907.73505203,5318643.16407213,2023/07/22 04:00:00+00,1835,616,300 COMSTOCK AVE    ,CRIMINAL MISCHIEF,43.0438140000001,-76.131391499,10
-8476853.58494561,5323422.71509458,2023/04/18 04:00:00+00,1941,1941,1100 KIRKPATRICK ST     ,SIMPLE ASSAULT,43.075184565,-76.148871366,5
-8481305.30359127,5319728.43498905,2023/04/02 04:00:00+00,2006,2006,200 CAYUGA ST     ,FRAUD,43.05093858,-76.188861835,25
-8476602.40743144,5317477.9974449,2023/08/29 04:00:00+00,2218,2218,100 MULBERRY TER    ,CRIMINAL MISCHIEF,43.036164,-76.1466149999999,10
-8478613.17139364,5323096.81029663,2023/08/17 04:00:00+00,1228,1228,300 HIAWATHA BLVD W ,OFFN AGAINST FAMILY,43.073046,-76.164678,30
-8479620.05618786,5322321.931704,2023/08/06 04:00:00+00,1545,1545,1 DESTINY USA DR,SIMPLE ASSAULT,43.067961,-76.1737229999999,1405
-8478142.29762863,5321945.8039726,2023/04/18 04:00:00+00,2022,2022,300 SUNSET AVE    ,OFFN AGAINST FAMILY,43.065492578,-76.160448069,32
-8477631.83442255,5315046.69399003,2023/07/22 04:00:00+00,2345,718,200 MARGUERITE AVE    ,CRIMINAL MISCHIEF,43.0201980000001,-76.1558625,40
-8473261.59574421,5322343.63382973,2023/04/02 04:00:00+00,2234,2234,100 MILDRED AVE    ,SIMPLE ASSAULT,43.068103422,-76.1166039779999,5
-8479345.04138586,5320192.37528778,2023/08/29 04:00:00+00,2040,2040,1000 W  GENESEE ST     ,ALL OTHER OFFENSES,43.0539840000001,-76.1712525,214
-8477291.19678073,5319070.88521648,2023/08/17 04:00:00+00,1347,1347,400 S  SALINA ST     ,SIMPLE ASSAULT,43.0466220000001,-76.1528025,84
-8478055.1267863,5318832.34600972,2023/08/07 04:00:00+00,2340,40,400 WYOMING ST     ,SIMPLE ASSAULT,43.045056,-76.159665,15
-8471923.24091351,5321389.7081188,2023/04/18 04:00:00+00,1649,1649,400 S  MIDLER AVE    ,POSSESSION/USE DANGEROUS WEAPONS,43.0618428930001,-76.104581332,30
-8476110.55561971,5318723.27210202,2023/03/27 04:00:00+00,1519,1519,700 HARRISON ST     ,SIMPLE ASSAULT,43.0443399210001,-76.1421966199999,5
-8476767.21593756,5322038.05422117,2023/07/26 04:00:00+00,211,211,500 CARBON ST     ,SIMPLE ASSAULT,43.0660980000001,-76.1480955,65
-8476769.7206261,5319449.27024237,2023/08/30 04:00:00+00,1828,1400,300 E  WASHINGTON ST     ,CRIMINAL MISCHIEF,43.0491060000001,-76.148118,237
-8478537.02875062,5318107.16938038,2023/08/17 04:00:00+00,2143,2143,100 GRACE ST     ,POSSESSION/USE DANGEROUS WEAPONS,43.0402950000001,-76.163993999,20
-8477282.17990197,5313638.0881947,2023/08/07 04:00:00+00,135,135,300 ATLANTIC AVE    ,SIMPLE ASSAULT,43.010946,-76.1527215,30
-8478298.25155981,5322871.23063802,2023/04/18 04:00:00+00,2026,2026,500 LEMOYNE AVE    ,CRIMINAL MISCHIEF,43.071565718,-76.161849027,10
-8474889.71810377,5311719.9175007,2023/03/27 04:00:00+00,1727,1727,200 LAFAYETTE RD     ,SIMPLE ASSAULT,42.9983448360001,-76.13122965,62
-8477985.42820596,5313151.43346385,2023/04/02 04:00:00+00,2352,2352,600 BARNES AVE    ,CRIMINAL MISCHIEF,43.007749232,-76.159038887,15
-8477443.98289316,5319085.96548592,2023/08/30 04:00:00+00,46,46,500 S  CLINTON ST     ,CRIMINAL MISCHIEF,43.046721,-76.1541750009999,192
-8477729.51727572,5320034.70045819,2023/08/17 04:00:00+00,1510,1559,400 W  GENESEE ST     ,CRIMINAL MISCHIEF,43.0529490000001,-76.15674,20
-8474423.82933687,5322408.33091132,2023/08/07 04:00:00+00,139,139,400 DURSTON AVE    ,CRIMINAL MISCHIEF,43.0685280000001,-76.1270445,5
-8478280.04781744,5318991.37147095,2023/07/30 04:00:00+00,304,430,300 OTISCO ST     ,ALL OTHER OFFENSES,43.0461000000001,-76.1616855,44
-8471058.02887299,5321958.51521778,2023/07/22 04:00:00+00,0,724,200 WINTHROP RD     ,CRIMINAL MISCHIEF,43.0655760000001,-76.096809,5
-8475119.00452874,5320554.28488578,2023/04/03 04:00:00+00,41,41,100 OAK PL     ,OFFN AGAINST FAMILY,43.05635956,-76.1332893649999,12
-8477231.08414438,5318644.53494196,2023/08/30 04:00:00+00,1023,1023,500 S  SALINA ST     ,OFFN AGAINST FAMILY,43.043823,-76.152262499,254
-8475734.28238249,5321194.7009945,2023/08/18 04:00:00+00,1200,1212,400 GRAVES ST     ,SIMPLE ASSAULT,43.0605630000001,-76.1388165,7
-8476281.80740928,5320496.76379018,2023/08/07 04:00:00+00,1637,1637,500 CATHERINE ST     ,OFFN AGAINST FAMILY,43.055982,-76.143735001,124
-8476877.83957022,5319648.27462092,2023/04/18 04:00:00+00,1750,1820,300 E  WATER ST     ,SIMPLE ASSAULT,43.050412372,-76.149089249,5
-8475011.93020673,5315638.70062152,2023/07/23 04:00:00+00,210,210,200 LORRAINE AVE    ,CRIMINAL MISCHIEF,43.0240860000001,-76.1323275,45
-8472854.79580832,5319656.86237193,2023/04/03 04:00:00+00,641,641,100 CROLY ST     ,SIMPLE ASSAULT,43.050468746,-76.112949632,99
-8478163.83026905,5314458.83561301,2023/08/30 04:00:00+00,2000,2000,300 VALLEY DR     ,ALL OTHER OFFENSES,43.0163370000001,-76.1606414999999,42
-8478888.18619564,5317945.41743032,2023/08/18 04:00:00+00,1300,1300,200 SABINE ST     ,POSSESSION/USE DRUG,43.0392330000001,-76.1671484999999,152
-8477183.49517338,5319493.14196132,2023/08/07 04:00:00+00,1640,1640,100 WASHINGTON SQ     ,OFFN AGAINST FAMILY,43.0493940000001,-76.1518349999999,27
-8476941.44741594,5317501.43033205,2023/04/18 04:00:00+00,1637,1637,1100 S  SALINA ST     ,SIMPLE ASSAULT,43.0363178600001,-76.149660648,52
-8474144.63704834,5321093.16563952,2023/03/27 04:00:00+00,1952,1952,100 SCHULER ST     ,POSSESSION/USE DANGEROUS WEAPONS,43.059896581,-76.124536473,50
-8477078.73329115,5316726.65167599,2023/04/03 04:00:00+00,206,206,200 FURMAN ST     ,STOLEN PROPERTY,43.03123047,-76.1508939079999,52
-8477528.64125459,5321606.08330035,2023/08/30 04:00:00+00,2107,2107,900 N  SALINA ST     ,CRIMINAL MISCHIEF,43.0632630000001,-76.1549355,45
-8477231.08414438,5318644.53494196,2023/08/18 04:00:00+00,1425,1425,500 S  SALINA ST     ,CRIMINAL MISCHIEF,43.043823,-76.152262499,254
-8469837.74461491,5318558.17053548,2023/08/07 04:00:00+00,1816,1816,100 GIFFORD ST     ,ALL OTHER OFFENSES,43.043256,-76.0858469999999,100
-8477925.93027584,5321903.170337,2023/04/19 04:00:00+00,20,54,1500 N  STATE ST     ,SIMPLE ASSAULT,43.065212779,-76.1585044079999,30
-8479620.05618786,5322321.931704,2023/08/30 04:00:00+00,1904,1904,1 DESTINY USA DR,OFFN AGAINST FAMILY,43.067961,-76.1737229999999,1405
-8475701.13622487,5320682.19898866,2023/03/27 04:00:00+00,900,1826,900 JAMES ST     ,CRIMINAL MISCHIEF,43.057199161,-76.138518743,153
-8474123.76764944,5317160.00072932,2023/08/07 04:00:00+00,1828,1828,900 ACKERMAN AVE    ,SIMPLE ASSAULT,43.034076,-76.1243489999999,20
-8477035.36600053,5320374.27166741,2023/04/19 04:00:00+00,1500,612,500 N  STATE ST     ,CRIMINAL MISCHIEF,43.0551779720001,-76.150504333,10
-8475594.5207618,5319321.76922844,2023/08/18 04:00:00+00,2000,800,900 E  FAYETTE ST     ,CRIMINAL MISCHIEF,43.0482690000001,-76.1375609999999,25
-8476472.91536774,5317798.82094938,2023/04/03 04:00:00+00,744,744,400 BURT ST     ,OFFN AGAINST FAMILY,43.0382704890001,-76.145451753,45
-8476631.03001023,5321087.4006888,2023/04/19 04:00:00+00,800,800,600 BUTTERNUT ST     ,SIMPLE ASSAULT,43.0598587430001,-76.1468721209999,220
-8474959.83268504,5319083.22361694,2023/08/07 04:00:00+00,2348,2348,1200 W  GENESEE ST     ,CRIMINAL MISCHIEF,43.046703,-76.1318595,55
-8479620.05618786,5322321.931704,2023/08/18 04:00:00+00,1223,1223,1 DESTINY USA DR,SIMPLE ASSAULT,43.067961,-76.1737229999999,1405
-8477092.82544813,5318776.13938196,2023/07/23 04:00:00+00,219,220,100 ONONDAGA AVE    ,CRIMINAL MISCHIEF,43.0446870000001,-76.1510205,150
-8477443.98289316,5319085.96548592,2023/08/31 04:00:00+00,1410,1410,500 S  CLINTON ST     ,CRIMINAL MISCHIEF,43.046721,-76.1541750009999,192
-8478154.07011006,5318581.39197241,2023/04/03 04:00:00+00,858,858,400 GIFFORD ST     ,CRIMINAL MISCHIEF,43.043408454,-76.160553823,27
-8476582.82377267,5316205.97620743,2023/04/19 04:00:00+00,300,300,1900 S  SALINA ST     ,POSSESSION/USE DANGEROUS WEAPONS,43.0278113480001,-76.146439077,35
-8470540.56022004,5319983.97086143,2023/08/07 04:00:00+00,2100,900,900 NORTHWAY ST     ,CRIMINAL MISCHIEF,43.0526160000001,-76.0921605,10
-8477225.5739409,5314302.62771498,2023/08/18 04:00:00+00,1604,1604,200 KENMORE AVE    ,OFFN AGAINST FAMILY,43.0153110000001,-76.152213,17
-8480351.15150775,5319376.20737861,2023/03/27 04:00:00+00,2128,2128,200 TOMPKINS ST     ,OFFN AGAINST FAMILY,43.048626369,-76.180290541,32
-8478739.90863391,5315415.32334478,2023/08/31 04:00:00+00,2214,2214,600 SUMMIT AVE    ,SIMPLE ASSAULT,43.0226190000001,-76.1658164999999,25
-8478023.36299411,5315288.83494086,2023/04/03 04:00:00+00,1139,1139,1600 SOUTH AVE    ,CRIMINAL MISCHIEF,43.021788289,-76.1593796609999,10
-8470980.02953219,5319187.85680202,2023/04/19 04:00:00+00,1230,1230,1100 SALT SPRINGS RD     ,OFFN AGAINST FAMILY,43.0473898990001,-76.09610832,27
-8477088.31700875,5319361.52742244,2023/08/07 04:00:00+00,520,552,300 S  WARREN ST     ,CRIMINAL MISCHIEF,43.04853,-76.1509799999999,31
-8475594.5207618,5319321.76922844,2023/08/18 04:00:00+00,2000,800,900 E  FAYETTE ST     ,CRIMINAL MISCHIEF,43.0482690000001,-76.1375609999999,25
